cut_off,previous_year_cutoff,rank,branch,category,district,sports_quota,college_name,college_fees
131,139,10000,ECE,MBC,Cuddalore,No,CK College of Engineering - Cuddalore,156000.0
153,150,5959,CSE,MBC,Perambalur,No,Srinivasan Engineering College - Perambalur,183000.0
137,132,8365,EIE,BC,Kancheepuram,No,Apollo Engineering College - Mevalurkuppam,177000.0
139,135,8881,Aerospace,MBC,Trichy,No,National Institute of Technology Trichy - Thuvakudi,194000.0
141,147,8564,Civil,MBC,Madurai,Yes,Sethu Institute of Technology - Pulloor,174000.0
130,138,9761,Biotech,BC,Cuddalore,No,V.R.S. College of Engineering - Villupuram,162000.0
135,131,8516,EEE,MBC,Ramanathapuram,No,Kamaraj College of Engineering - Ramanathapuram,158000.0
138,140,8440,Biotech,ST,Villupuram,No,Mailam Engineering College - Mailam,149000.0
136,132,8540,CSE,OC,Namakkal,No,Selvam College of Technology - Namakkal,181000.0
167,159,3348,ECE,ST,Thanjavur,No,Indra Ganesan College of Engineering - Manjakollai,163000.0
171,172,2864,IT,MBC,Tirunelveli,No,National College of Engineering - Karumathur,175000.0
135,131,8558,Aerospace,BC,Thoothukkudi,No,National College of Engineering - Thoothukkudi,170000.0
137,130,8858,EEE,BC,Krishnagiri,Yes,Anna University Regional Campus - Krishnagiri,149000.0
143,135,7340,EIE,SC,Chennai,No,Panimalar Engineering College - Poonamallee,208000.0
161,168,4885,ECE,MBC,Villupuram,No,Bharathiyar Institute of Engineering - Villupuram,173000.0
156,153,5912,Aerospace,BC,Chennai,No,Jerusalem College of Engineering - Pallikaranai,216000.0
160,165,5182,Mechanical,OC,Villupuram,No,Sri Manakula Vinayagar Engineering - Madagadipet,157000.0
149,155,7008,Chemical,MBC,Ranipet,No,C. Abdul Hakeem College of Engineering - Ranipet,153000.0
139,140,8181,Civil,OC,Kancheepuram,No,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya - Enathur,156000.0
149,145,6676,EEE,ST,Karur,No,Karur College of Engineering - Karur,150000.0
150,147,6720,Civil,OC,Theni,No,Jayam College of Engineering - Theni,145000.0
130,137,9732,ECE,MBC,Chennai,No,Madras Institute of Technology - Anna University,229000.0
135,130,9227,Chemical,BC,Kanyakumari,No,Mar Ephraem College of Engineering - Elavuvilai,160000.0
152,158,6205,IT,BC,Namakkal,Yes,Gnanamani College of Engineering - Namakkal,170000.0
156,164,5825,Chemical,ST,Dharmapuri,No,P.G.P. College of Engineering - Namakkal,153000.0
148,146,6649,EIE,OC,Erode,No,Angel College of Engineering - Gobichettipalayam,177000.0
142,147,7434,Civil,MBC,Pudukkottai,No,Arasu Engineering College - Pudukkottai,141000.0
154,155,5425,CSE,BC,Nagapattinam,No,A.V.C. College of Engineering - Nagapattinam,165000.0
132,130,9551,Aerospace,OC,Chengalpattu,No,T.J.S. Engineering College - Peruvoyal,218000.0
136,138,8706,Biotech,ST,Chennai,No,Easwari Engineering College - Ramapuram,208000.0
156,153,5803,ECE,OC,Cuddalore,No,Achariya College of Engineering - Villianur,154000.0
137,135,8896,IT,MBC,Vellore,No,Kingston Engineering College - Katpadi,208000.0
160,161,4156,EEE,SC,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,153000.0
149,155,6169,Chemical,BC,Perambalur,No,Roever Engineering College - Perambalur,156000.0
148,142,6287,CSE,MBC,Vellore,No,C. Abdul Hakeem College of Engineering - Melvisharam,211000.0
147,151,7118,ECE,OC,Villupuram,Yes,Mailam Engineering College - Mailam,173000.0
149,150,6202,EIE,OC,Thiruvallur,No,R.M.D. Engineering College - Kavaraipettai,201000.0
150,149,6579,CSE,BC,Ranipet,Yes,S.R.M. University - Ranipet,188000.0
159,161,4867,ECE,BC,Chengalpattu,No,Sree Sastha Institute of Engineering - Chembarambakkam,195000.0
156,154,5278,Chemical,MBC,Cuddalore,No,CK College of Engineering - Cuddalore,151000.0
136,139,9071,Aerospace,BC,Kallakurichi,Yes,S.K.P. Engineering College - Kallakurichi,169000.0
153,161,5636,CSE,BC,Theni,No,Sree Sowdambika College of Engineering - Theni,188000.0
143,149,7967,EIE,MBC,Thiruvarur,No,S.T. Hindu College - Thiruvarur,163000.0
130,130,10000,IT,ST,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,158000.0
142,144,8146,ECE,BC,Tirunelveli,No,S.Vellaichamy Nadar College - Thatchanallur,184000.0
134,140,9789,Mechanical,OC,Pudukkottai,No,Arasu Engineering College - Pudukkottai,161000.0
145,148,6799,Chemical,BC,Coimbatore,No,Sree Narayana Guru College - K.G. Chavadi,184000.0
130,136,10000,CSE,OC,Pudukkottai,Yes,Pudukkottai Engineering College - Pudukkottai,184000.0
132,133,9503,Biotech,BC,Thiruvarur,No,S.T. Hindu College - Thiruvarur,166000.0
141,139,7609,EIE,ST,Karur,No,Chettinad College of Engineering - Karur,156000.0
130,130,9421,EEE,OC,Perambalur,No,Srinivasan Engineering College - Perambalur,166000.0
137,131,8328,Biotech,OC,Thiruvallur,No,Gojan School of Business and Technology - Redhills,190000.0
160,159,4887,Civil,BC,Tirunelveli,No,National College of Engineering - Karumathur,141000.0
144,143,6977,EEE,BC,Namakkal,No,Vivekanandha College of Engineering - Tiruchengode,158000.0
144,141,7365,Biotech,BC,Namakkal,No,K.S. Rangasamy College of Technology - Tiruchengode,146000.0
143,136,7319,EIE,ST,Tirunelveli,No,P.S.N.A. College of Engineering - Palayamkottai,158000.0
151,143,5905,Chemical,OC,Tenkasi,No,Government College of Engineering - Tenkasi,52000.0
145,145,7327,Mechanical,OC,Ramanathapuram,No,Kamaraj College of Engineering - Ramanathapuram,145000.0
130,132,10000,Mechanical,OC,Dharmapuri,No,V.M.K.V. Engineering College - Salem,159000.0
140,138,7695,Chemical,BC,Nagapattinam,No,Nagapattinam Engineering College - Nagapattinam,139000.0
136,130,9070,Chemical,SC,Villupuram,No,V.R.S. College of Engineering - Villupuram,147000.0
161,163,4333,IT,BC,Namakkal,No,Vivekanandha College of Engineering - Tiruchengode,173000.0
183,186,1,Chemical,OC,Chennai,No,SSN College of Engineering - Kalavakkam,390000.0
135,131,8663,Civil,SC,Kancheepuram,Yes,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya - Enathur,172000.0
144,144,6937,EIE,MBC,Tenkasi,No,Tenkasi Engineering College - Tenkasi,161000.0
147,150,6355,EIE,SC,Namakkal,No,K.S.R. College of Engineering - Tiruchengode,165000.0
147,148,7535,ECE,OC,Kancheepuram,No,P.B. College of Engineering - Irungattukottai,198000.0
143,151,7922,Chemical,OC,Nagapattinam,No,Nagapattinam Engineering College - Nagapattinam,136000.0
162,162,4624,CSE,BC,Thiruvarur,No,S.T. Hindu College - Thiruvarur,187000.0
138,142,7963,Mechanical,OC,Krishnagiri,No,Sri Krishna College of Technology - Hosur,142000.0
144,144,7889,Civil,ST,Pudukkottai,No,Shanmuganathan Engineering College - Pudukkottai,132000.0
152,147,6378,Chemical,OC,Thanjavur,No,A.V.C. College of Engineering - Mayiladuthurai,159000.0
148,148,7019,CSE,SC,Dharmapuri,No,P.G.P. College of Engineering - Namakkal,170000.0
166,172,3389,EEE,BC,Thanjavur,No,Anjalai Ammal Mahalingam Engineering College - Kovilvenni,154000.0
151,152,6005,Aerospace,OC,Pudukkottai,No,Sudharsan Engineering College - Pudukkottai,157000.0
161,153,4725,IT,OC,Namakkal,No,K.S.R. College of Engineering - Tiruchengode,174000.0
134,142,9710,Mechanical,OC,Ramanathapuram,No,Syed Ammal Engineering College - Ramanathapuram,156000.0
164,172,3430,CSE,MBC,Pudukkottai,No,M.A.M. College of Engineering - Pudukkottai,162000.0
148,145,6730,CSE,OC,Kancheepuram,No,Arignar Anna College of Engineering - Kanchipuram,200000.0
158,155,5395,CSE,SC,Kallakurichi,Yes,S.K.P. Engineering College - Kallakurichi,187000.0
130,132,10000,Aerospace,MBC,Madurai,No,R.V.S. College of Engineering - Dindigul Road,213000.0
159,153,4311,CSE,OC,Salem,Yes,Knowledge Institute of Technology - Kakapalayam,196000.0
138,144,8066,Civil,ST,Madurai,No,Kamraj College of Engineering - Virudhunagar Road,170000.0
145,148,7832,Chemical,SC,Dindigul,No,PSNA College of Engineering - Dindigul,159000.0
131,137,10000,Civil,BC,Perambalur,No,Perambalur College of Engineering - Perambalur,131000.0
146,141,7063,Aerospace,BC,Ranipet,No,C. Abdul Hakeem College of Engineering - Ranipet,169000.0
153,155,5651,Aerospace,BC,Villupuram,Yes,Sri Manakula Vinayagar Engineering - Madagadipet,175000.0
161,161,4939,Aerospace,OC,Krishnagiri,No,T.J.S. Engineering College - Hosur,161000.0
178,170,1550,CSE,SC,Tenkasi,No,Government College of Engineering - Tenkasi,67000.0
150,144,6973,CSE,OC,Virudhunagar,No,Kamraj College of Engineering - Virudhunagar,179000.0
144,136,7160,Mechanical,SC,Chennai,No,Easwari Engineering College - Ramapuram,195000.0
139,140,8286,IT,OC,Kanyakumari,No,Udaya School of Engineering - Vellamodi,185000.0
158,164,4545,EEE,OC,Kanyakumari,Yes,Lourdes Mount College of Engineering - Mulagumoodu,154000.0
164,170,4214,EIE,BC,Erode,No,Kongu Arts and Science College - Nanjanapuram,261000.0
159,163,4563,CSE,BC,Kanyakumari,No,Vins Christian College - Nagercoil,169000.0
130,130,9692,EIE,SC,Perambalur,No,Srinivasan Engineering College - Perambalur,162000.0
152,156,5451,Aerospace,OC,Tirunelveli,No,P.S.N.A. College of Engineering - Palayamkottai,170000.0
167,175,2774,IT,OC,Chengalpattu,No,Valliammai Engineering College - Kattankulathur,194000.0
158,159,4461,Aerospace,BC,Namakkal,Yes,M.P. Nachimuthu M.Jaganathan Engineering College - Chennimalai,167000.0
130,137,9464,EIE,MBC,Perambalur,No,Dhanalakshmi Srinivasan Engineering College - Perambalur,168000.0
136,143,8557,Aerospace,OC,Namakkal,No,Selvam College of Technology - Namakkal,161000.0
142,147,7301,EIE,OC,Ranipet,No,Ranipet Engineering College - Ranipet,153000.0
131,139,10000,EIE,BC,Ranipet,Yes,Vels Institute of Technology - Ranipet,169000.0
133,139,9326,Mechanical,OC,Trichy,No,K.Ramakrishnan College of Engineering - Samayapuram,176000.0
144,142,7456,IT,OC,Cuddalore,No,Mailam Engineering College - Mailam,176000.0
157,151,5656,EEE,MBC,Chennai,No,Panimalar Engineering College - Poonamallee,206000.0
154,148,5699,EIE,MBC,Vellore,No,C. Abdul Hakeem College of Engineering - Melvisharam,197000.0
134,135,9277,CSE,OC,Vellore,Yes,Aishwarya College of Engineering - Gudiyatham,226000.0
144,149,7113,EIE,SC,Chennai,Yes,Saveetha Engineering College - Thandalam,197000.0
130,131,10000,EIE,BC,Kanyakumari,No,Cape Institute of Technology - Levengipuram,165000.0
159,152,4223,ECE,SC,Salem,Yes,The Kavery Engineering College - Mecheri,169000.0
154,146,6067,Mechanical,BC,Virudhunagar,No,Kamraj College of Engineering - Virudhunagar,143000.0
146,154,6632,Chemical,MBC,Dindigul,No,Dindigul Engineering College - Dindigul,146000.0
156,155,5781,EEE,BC,Pudukkottai,Yes,Shanmuganathan Engineering College - Pudukkottai,166000.0
157,159,5144,Mechanical,OC,Thanjavur,No,Rajah Serfoji Government College - Thanjavur,54000.0
143,146,8190,Aerospace,BC,Krishnagiri,No,T.J.S. Engineering College - Hosur,155000.0
157,158,5726,EEE,OC,Chengalpattu,No,Dhanalakshmi College of Engineering - Tambaram,210000.0
169,162,2661,IT,OC,Nagapattinam,Yes,Nagapattinam Engineering College - Nagapattinam,165000.0
158,150,5085,IT,ST,Ranipet,No,Vels Institute of Technology - Ranipet,170000.0
141,142,8517,EIE,OC,Sivagangai,Yes,C.E.C. College of Engineering - Sivagangai,146000.0
153,157,5855,Chemical,BC,Coimbatore,No,Government College of Technology - Thadagam Road,70000.0
151,157,6109,Mechanical,ST,Trichy,No,National Institute of Technology Trichy - Thuvakudi,182000.0
134,142,9131,EEE,MBC,Cuddalore,No,Achariya College of Engineering - Villianur,160000.0
149,154,6573,ECE,MBC,Theni,No,Sree Sowdambika College of Engineering - Theni,156000.0
151,158,6094,CSE,OC,Chengalpattu,No,St. Joseph's Institute of Technology - OMR,201000.0
130,130,9422,Biotech,MBC,Perambalur,No,Roever Engineering College - Perambalur,165000.0
158,156,4800,Mechanical,ST,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,157000.0
130,130,9916,Civil,MBC,Theni,No,V.P.N. College of Engineering - Theni,138000.0
144,148,7227,ECE,MBC,Karur,No,Chettinad College of Engineering - Karur,157000.0
152,159,6571,CSE,MBC,Ranipet,No,S.R.M. University - Ranipet,179000.0
146,149,6782,ECE,SC,Namakkal,No,K.S.R. College of Engineering - Tiruchengode,170000.0
130,138,9770,Chemical,BC,Krishnagiri,No,Sri Krishna College of Technology - Hosur,153000.0
130,130,9510,Chemical,OC,Dharmapuri,No,M.K. University College - Dharmapuri,148000.0
159,152,4718,ECE,BC,Kancheepuram,No,Apollo Engineering College - Mevalurkuppam,190000.0
143,137,7351,EEE,MBC,Kancheepuram,No,Arignar Anna College of Engineering - Kanchipuram,206000.0
155,152,6037,Civil,BC,Chennai,No,Hindustan Institute of Technology - Padur,192000.0
153,155,5277,EEE,BC,Kancheepuram,No,Arignar Anna College of Engineering - Kanchipuram,178000.0
155,154,5592,CSE,OC,Virudhunagar,No,Kamraj College of Engineering - Virudhunagar,172000.0
158,151,5075,CSE,MBC,Chennai,No,Easwari Engineering College - Ramapuram,226000.0
137,142,8401,Chemical,BC,Trichy,No,Anna University Trichy Campus - Navalpattu,167000.0
146,150,6541,Chemical,OC,Madurai,No,Velammal College of Engineering - Ambai Road,180000.0
130,130,9684,Aerospace,OC,Madurai,No,Nadar Saraswathi College of Engineering - Theni Road,192000.0
140,140,8766,EIE,OC,Erode,No,Erode Sengunthar Engineering College - Thudupathi,158000.0
152,156,6475,Mechanical,OC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,157000.0
140,145,8082,ECE,OC,Kancheepuram,No,Pallavan College of Engineering - Kanchipuram,211000.0
150,144,6113,Civil,BC,Thanjavur,No,PRIST University - Vallam,134000.0
145,147,7204,EIE,BC,Madurai,No,Vickram College of Engineering - Enathi,196000.0
150,158,6981,IT,OC,Ranipet,No,Vels Institute of Technology - Ranipet,183000.0
160,152,5182,Biotech,OC,Pudukkottai,Yes,Shanmuganathan Engineering College - Pudukkottai,162000.0
155,157,5369,Biotech,ST,Sivagangai,No,C.E.C. College of Engineering - Sivagangai,143000.0
151,158,6036,ECE,BC,Thiruvarur,No,Thiruvarur Engineering College - Thiruvarur,160000.0
151,157,5820,Aerospace,MBC,Thiruvallur,No,P.B. College of Engineering - Irungattukottai,194000.0
146,148,6708,EIE,BC,Nagapattinam,No,A.V.C. College of Engineering - Nagapattinam,155000.0
159,160,5174,EEE,MBC,Theni,No,Sree Sowdambika College of Engineering - Theni,153000.0
140,132,8192,Aerospace,SC,Chengalpattu,No,St. Joseph's Institute of Technology - OMR,219000.0
159,154,4424,Civil,MBC,Kancheepuram,No,P.B. College of Engineering - Irungattukottai,160000.0
158,161,4972,Mechanical,OC,Dharmapuri,No,P.G.P. College of Engineering - Namakkal,148000.0
176,170,1184,Mechanical,SC,Chennai,No,SSN College of Engineering - Kalavakkam,411000.0
130,131,10000,Civil,SC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,134000.0
135,134,9381,EEE,SC,Nagapattinam,Yes,E.G.S. Pillay Engineering College - Nagapattinam,158000.0
152,153,5939,Aerospace,BC,Karur,No,Karur College of Engineering - Karur,175000.0
166,168,3696,Chemical,ST,Tenkasi,No,Government College of Engineering - Tenkasi,51000.0
154,157,5244,Mechanical,OC,Thiruvallur,No,P.B. College of Engineering - Irungattukottai,187000.0
146,144,7375,Civil,ST,Cuddalore,No,Achariya College of Engineering - Villianur,145000.0
132,130,9279,Chemical,OC,Krishnagiri,No,Alpha College of Engineering - Hosur,136000.0
150,149,6745,EIE,MBC,Thoothukkudi,No,Rani Anna Government College - Thoothukkudi,56000.0
161,163,4636,Mechanical,BC,Salem,No,J.K.K. Nataraja College of Engineering - Komarapalayam,154000.0
156,153,5835,EIE,OC,Kancheepuram,No,Trichy Engineering College - Kanchipuram,203000.0
135,131,9032,CSE,OC,Vellore,No,C. Abdul Hakeem College of Engineering - Melvisharam,207000.0
146,152,6699,Biotech,SC,Coimbatore,No,Nehru Institute of Engineering - T.M. Palayam,208000.0
133,130,9111,Mechanical,MBC,Chennai,No,Jeppiaar Engineering College - Semmancheri,212000.0
152,150,5547,IT,BC,Nagapattinam,No,A.V.C. College of Engineering - Nagapattinam,167000.0
152,159,6247,IT,BC,Ramanathapuram,No,Mohamed Sathak Engineering College - Ramanathapuram,177000.0
139,134,8274,Civil,BC,Ranipet,No,S.R.M. University - Ranipet,136000.0
156,164,5679,Civil,ST,Perambalur,No,Roever Engineering College - Perambalur,131000.0
153,152,5658,Chemical,ST,Kallakurichi,No,Anna University Regional Campus - Kallakurichi,157000.0
139,131,8217,Chemical,BC,Madurai,No,SACS Engineering College - Kilakuha,177000.0
145,148,7280,ECE,OC,Dharmapuri,No,P.G.P. College of Engineering - Namakkal,155000.0
160,167,4167,Civil,MBC,Tirunelveli,No,P.S.N.A. College of Engineering - Palayamkottai,140000.0
145,145,7352,EIE,OC,Thanjavur,No,Indra Ganesan College of Engineering - Manjakollai,152000.0
142,147,7737,ECE,BC,Kanyakumari,No,Vins Christian College - Nagercoil,156000.0
156,164,5059,EIE,BC,Madurai,No,Velammal College of Engineering - Ambai Road,194000.0
145,145,7514,Biotech,BC,Kanyakumari,No,St. Mother Theresa College - Vellamadam,146000.0
135,135,8913,Mechanical,SC,Kallakurichi,No,Kallakurichi Engineering College - Kallakurichi,156000.0
145,152,7289,Aerospace,BC,Perambalur,No,Perambalur College of Engineering - Perambalur,175000.0
133,130,9859,Civil,BC,Virudhunagar,No,Kamraj College of Engineering - Virudhunagar,133000.0
156,152,5145,ECE,MBC,Erode,No,Velaivani College of Engineering - Thindal,185000.0
136,139,8493,ECE,BC,Nagapattinam,No,M.R.K. College of Engineering - Nagapattinam,170000.0
152,155,6497,CSE,BC,Chennai,No,Jerusalem College of Engineering - Pallikaranai,251000.0
138,130,8708,Mechanical,MBC,Thoothukkudi,No,Infant Jesus College of Engineering - Thoothukkudi,143000.0
130,135,10000,Civil,MBC,Ramanathapuram,No,Sethu Institute of Technology - Ramanathapuram,145000.0
130,135,9461,Aerospace,OC,Ramanathapuram,No,Ramanathapuram Engineering College - Ramanathapuram,163000.0
149,143,6659,IT,OC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,158000.0
158,157,5307,EIE,ST,Dindigul,Yes,Dindigul Engineering College - Dindigul,153000.0
131,137,10000,Civil,BC,Perambalur,No,Dhanalakshmi Srinivasan Engineering College - Perambalur,137000.0
144,138,7711,Mechanical,OC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,153000.0
130,130,9449,Chemical,SC,Nagapattinam,No,Nagapattinam Engineering College - Nagapattinam,156000.0
159,155,5359,CSE,OC,Sivagangai,Yes,Alagappa Chettiar College of Engineering - Karaikudi,177000.0
140,145,8219,CSE,ST,Tirunelveli,No,S.Vellaichamy Nadar College - Thatchanallur,172000.0
142,143,7306,EEE,OC,Theni,No,Theni Engineering College - Theni,165000.0
161,166,4274,Aerospace,BC,Cuddalore,No,St. Anne's College of Engineering - Panruti,165000.0
137,137,8174,IT,SC,Theni,No,Theni Engineering College - Theni,166000.0
151,155,5950,EEE,BC,Vellore,No,C. Abdul Hakeem College of Engineering - Melvisharam,192000.0
130,130,9790,Biotech,ST,Tenkasi,No,Tenkasi Engineering College - Tenkasi,156000.0
140,144,7794,Mechanical,ST,Chengalpattu,No,Meenakshi College of Engineering - Vembuliamman Koil Street,181000.0
136,130,8446,Biotech,MBC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,166000.0
133,130,9189,EIE,BC,Vellore,No,Priyadarshini Engineering College - Vaniyambadi,203000.0
150,156,6318,Mechanical,MBC,Cuddalore,No,V.R.S. College of Engineering - Villupuram,142000.0
139,144,7988,EIE,BC,Nagapattinam,No,Nagapattinam Engineering College - Nagapattinam,150000.0
130,130,10000,EIE,ST,Chennai,No,RMK Engineering College - Kavaraipettai,206000.0
147,143,6816,EEE,SC,Ramanathapuram,Yes,Ramanathapuram Engineering College - Ramanathapuram,170000.0
160,153,4559,Civil,OC,Erode,No,Builders Engineering College - Kangayam,140000.0
155,162,5405,CSE,OC,Perambalur,No,Perambalur College of Engineering - Perambalur,188000.0
133,130,8988,EEE,OC,Thanjavur,Yes,A.V.C. College of Engineering - Mayiladuthurai,160000.0
130,130,9782,Chemical,MBC,Karur,Yes,Chettinad College of Engineering - Karur,152000.0
136,130,9480,Biotech,ST,Thanjavur,No,Periyar Maniammai University - Vallam,153000.0
152,146,5453,IT,ST,Villupuram,No,Mailam Engineering College - Mailam,161000.0
